date,title,link
20211117 12:18:08,熵,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490522&idx=1&sn=3c93e58cb85a30d03146a90a706eb813&chksm=f908859fce7f0c8909f4d2b46bfd222616c670868c6abe63963859ed221fc92839951ef85c2a#rd
20211117 12:18:08,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490522&idx=2&sn=a2ed976a0cd16e7bb755c66218a446b2&chksm=f908859fce7f0c891149d6ba5c886afec2731cdc24f804252e5b2a9444eba22772472f90933a#rd
20211116 15:38:54,周初已过，转入防守,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490511&idx=1&sn=a334f188a3b4791d0dabda3fc8daff95&chksm=f908858ace7f0c9c4efb6612012238a14ec3ae0e6a336fe50b8f792dacf44d2068228d6c755d#rd
20211116 15:38:54,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490511&idx=2&sn=ba69aeadb36fa00d8bde2afd060b4603&chksm=f908858ace7f0c9ccc8d0599963ba7f455d13f1aae87c224cffe5aa0f511fdc6d5e85881a521#rd
20211115 15:12:49,见底规律？,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490501&idx=1&sn=9499d096e6d2611bbbd9b7dcb81b5c0a&chksm=f9088580ce7f0c96b7b64df599d60e194beaf49b09be4576ade2a74d5a6097a47c4d90d2e6c6#rd
20211114 09:47:34,银行三季报分析及后期走势,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490499&idx=1&sn=01a9dbec856586f5fad330a4cd6ec848&chksm=f9088586ce7f0c90f72e64e1a62cc5d94b9c8c003d34da10603670590fec8c2dc30cf1445163#rd
20211114 09:47:34,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490499&idx=2&sn=edf89482f8123d4efcdfefa044905a35&chksm=f9088586ce7f0c90cacdc3531595361aa703789315244469efe67f793332dfbe5bd6f6de3648#rd
20211112 12:36:15,赌！？,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490481&idx=1&sn=1279dc1d7f5297cddefabc155d1f333c&chksm=f90885f4ce7f0ce2b6ba7dde50f5efa2b82f053b2dcbd6d482684b107cb9cf7031b75a589e08#rd
20211112 12:36:15,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490481&idx=2&sn=78218add3841c5eda8cf60398bd578c9&chksm=f90885f4ce7f0ce21b56413c3ab88b68d6a488b59e65e68a0d42483dec56889ce1bcfddff554#rd
20211111 15:23:50,各位读者好！一切都在预期之内，实在没什么更改可写。祝各位生活愉快！,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490475&idx=1&sn=b638bfb8da1c6d82d589a76b83e8a870&chksm=f90885eece7f0cf8f63fb26d37ae1c45fa3234166f4b31b77d3486966619873180c2832a5fe7#rd
20211110 14:54:00,到这个点位就是底部,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490473&idx=1&sn=ececcb5b95d5a8c3259f00e5a312bdbd&chksm=f90885ecce7f0cfa723aca0575a3f773fc34438c9ea128314212a17d0f1337d27efe4d3916a3#rd
20211109 15:37:36,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490462&idx=2&sn=dadf25c99d2c9c5ea76f68d08762919c&chksm=f90885dbce7f0ccd56c1879e292a1c738e48517efa0395b70846f1fbbbbf74f01bf2c8d6f447#rd
20211107 07:17:22,我的一部分选股模式,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490453&idx=1&sn=6087c553ad47585e3d332364e55300fd&chksm=f90885d0ce7f0cc6696e9eab509d74c692db13d1e4383dffcb6387c36a04580885b2264b9dc0#rd
20211107 07:17:22,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490453&idx=2&sn=cbc0224340fb3402fce8c400d4a64476&chksm=f90885d0ce7f0cc6e656fc3315448f769890917d7bf09920abc5103827bf0f610c8e10c3677c#rd
20211105 14:02:23,下周展望（11/6）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490428&idx=1&sn=2e98469957601535f28ff53b74f1cc9a&chksm=f9088539ce7f0c2f1f80a45a71171e037e1c737dab341dfe42677b8bdce57bbef822e7b996b1#rd
20211105 14:02:23,我曾经7年亏损，写了这些建议给你,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490428&idx=2&sn=a6bb14ad9dfa20a1b3b6c340650c14dd&chksm=f9088539ce7f0c2fe972fa1547b05b1d6b7cef1951868ca56987ee3fdbf0eb85e8408b4f7053#rd
20211105 14:02:23,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490428&idx=3&sn=8d5e37768ce4e0a2d3c74f90ad5885b2&chksm=f9088539ce7f0c2f23bb424c40e93ca3facd695401d80f0c8cacadcd7e8ada48d8057271d300#rd
20211104 13:21:29,鱼肚白,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490416&idx=1&sn=eec8bf340b487436cd7b2cf6fd398bc9&chksm=f9088535ce7f0c237a3f3777c6064ac79be481c4517475b12beb9940ede123563c71f0d71bbd#rd
20211104 13:21:29,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490416&idx=2&sn=96dc74293039a2dbc041d4dd5ab7f115&chksm=f9088535ce7f0c23cec2631c096f56896ace4bf50861c9484cd1f437e14509f6a41f98294a01#rd
20211103 13:31:32,潜伏,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490404&idx=1&sn=456602995dca8f71e7203bb737a7cc09&chksm=f9088521ce7f0c37337c0cc06ea1624d391e52450057f6fc0e85ac2a2337f04337dadec76ad1#rd
20211103 13:31:32,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490404&idx=2&sn=4d51bd325119384cbac1daeb1e15e08b&chksm=f9088521ce7f0c375c9e198c79f46b035674586fd3e838ab9476e537f3be1fcc49148a0363fc#rd
20211102 15:36:21,买了吗？,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490396&idx=1&sn=04d07b64f78a4ec1f6ad2ab089710e69&chksm=f9088519ce7f0c0f8f4cb95bbeda3de8a6017c8a34fae287f86b3fe83d794eae1d60e1477489#rd
20211102 15:36:21,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490396&idx=2&sn=dab2503151361d2c212f5175c924a9d9&chksm=f9088519ce7f0c0f80d7cfd0254ea38f99d465827e32cafaa7a8e8e04751605e4d491e7f414e#rd
20211101 19:37:59,还是要注意这个板块,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490386&idx=1&sn=3d41a7575f07848737a25592d99853bd&chksm=f9088517ce7f0c013e237637c595e286aa2461cf86d30c4ffa1598dc5d4eb2f3a8b195de7119#rd
20211029 14:08:38,伤害,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490364&idx=1&sn=67334a210683bac618f1e816eb9e3f3a&chksm=f9088579ce7f0c6fbdc2d94d1780c40a86106ecbce31974dbafe99b4656271424eeedae19475#rd
20211027 11:57:00,反弹结束了吗？,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490334&idx=1&sn=78af1b34cd6a85ffccc62558e341ece2&chksm=f908855bce7f0c4d1c60147bf73ed57d6b60c5b6c52dad9c3cd16ea021bc452f8f4f27461f7a#rd
20211026 15:42:52,请盯住这条线,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490324&idx=1&sn=214729031756bcb93de4e12a5e7f959f&chksm=f9088551ce7f0c470c213c5164090738c9d513b46ef2bfc88a669b287924109e7de7742657f0#rd
20211025 18:28:27,今天太累了，只想休息，写个短信。有股票就持有吧，跌多的后面几天都会反弹。还不到跑路的时候，个股做好高抛低吸。祝好！,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490316&idx=1&sn=9c001d5cddf893c98da5b665eb3ae758&chksm=f9088549ce7f0c5f524bd84108b4f3483e3dfcd67bc9c384b5cb94a2ad7e7da72c3f2229f160#rd
20211022 17:11:10,下周展望（10/22）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490310&idx=1&sn=d501b8f96de36975a4752d10787f9f24&chksm=f9088543ce7f0c55131f403c03a0c6e0cc8f5177a72832dfdad75555af6f20fc2be2b1e7f471#rd
20211021 15:05:48,撩!,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490304&idx=1&sn=2aa1dfa2ee969c5b4b5e067ba8761289&chksm=f9088545ce7f0c5384c0be84cea189a0ea9ebd14b94ac937d79ea69c5a476ee137f2bebc5ca8#rd
20211020 17:17:47,缩量表达出什么信号,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490294&idx=1&sn=2e1733688ca597a0460133c046d5ace8&chksm=f90884b3ce7f0da5d9f0f5af176b52ab1faf8ab0eb9d2c6073f699689653b72017008297a4a7#rd
20211019 12:47:05,小的波段反弹确立了吗？,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490283&idx=1&sn=dc1fdc57a7280506d76dc43451d6069b&chksm=f90884aece7f0db82587a208eb5506a626a639c936c083d5e85073dde46c2e25305e97d29f89#rd
20211018 13:41:07,非主流的观点,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490272&idx=1&sn=d4dc83ed9c4c6a4292740b4a9333490a&chksm=f90884a5ce7f0db3cd1e3a527ab5281df38f02458259d08f55c72565b3d91ce0767c95b19717#rd
20211015 16:40:49,注意下周的这个时间,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490255&idx=1&sn=57b34d41848c2287231d2c64cd5e8cf4&chksm=f908848ace7f0d9c263ae7a400dcb7e1c530521e39516538eb47f038adb757dd0555e4150021#rd
20211013 13:18:16,用4000万坚守信仰,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490244&idx=1&sn=89cf805a0bca1cd810539aae663eebbf&chksm=f9088481ce7f0d97080c7447385699b16b3fb1b680625f3788b5e93c384e26ebbe411cb20734#rd
20211012 12:58:00,在下午的冲高中减掉吃喝,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490238&idx=1&sn=67a56adf97c367d7250236960c148957&chksm=f90884fbce7f0ded46ae73917f0924568c3767f72fcdf83e041fcd23d5758ed37d63949e0024#rd
20211011 15:58:04,快了,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490236&idx=1&sn=41c5cb72e861f8d19365ea96ae5deb6b&chksm=f90884f9ce7f0defe2d5150c4687eda45d8dcbaa096bfe38287630543aa001b40ae95bbf0ec8#rd
20211008 14:27:19,会延续反弹吗？,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490194&idx=1&sn=32d5bb4bfca551979d75fcbcab52dfb5&chksm=f90884d7ce7f0dc1d18f077a38c88886e5c47b27df44d069d27b9ef2568a1a35a8c0e90be715#rd
20211006 14:07:04,塞北的夏与秋,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490187&idx=1&sn=03b1740794106fb5c8466acc30580a5a&chksm=f90884cece7f0dd8884d53912a4cbc0445e34379d00a69dd649846884ef53dddc0a28940ef82#rd
20211002 07:18:00,关于节后走势的点滴判断,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490168&idx=1&sn=ef68f95587ead663f4055b73868ba2cd&chksm=f908843dce7f0d2bb0d4d302b53bc24f8f0e36fc7a15699f0cd3652ddc8975af7716a8899c8a#rd
20211002 07:18:00,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490168&idx=2&sn=36af821b34cf54fa85e0d2958ae10b3a&chksm=f908843dce7f0d2b4c793050eb4f822fa413fd8e13398d63839d469576edd92662b589d88934#rd
20211002 07:18:00,大盘是如何筑顶的,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490168&idx=3&sn=93d8d1b47a0aacdfe89f4ae82dd19850&chksm=f908843dce7f0d2b9dcb233c0e11633a663253278967e58097031ff93c3120980121523ef81f#rd
20210929 15:47:50,明天会这样走,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490147&idx=1&sn=a7adbe455d7e290e41706587f8c7c40f&chksm=f9088426ce7f0d3008b8a2a152ae1ba7eaf9077144890dd4012912dee61184975fb96ce3e042#rd
20210929 15:47:50,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490147&idx=2&sn=33dcb18ef7f7fbf9b39b5acbd83dfa59&chksm=f9088426ce7f0d30efdad6300dc52ccf78a031893b415ba6cac3cc54729c67b48f58715b43e4#rd
20210928 16:47:19,大盘是如何筑顶的,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490141&idx=1&sn=60c8bb282e78e766a570327bdf8d0bd6&chksm=f9088418ce7f0d0eb50f20638aac2a93de0745cd171523c9e7221a7ff14cc59632bd564dfc8d#rd
20210928 16:47:19,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490141&idx=2&sn=fd78a9ec70cf3537cfc8c25e59714370&chksm=f9088418ce7f0d0e98baa816ca40f12b0b1849f8ae7cd4fbdf237f5ff261f19106c5491702bb#rd
20210927 15:00:00,非常技术化的走势,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490137&idx=1&sn=43cbefb6040173a0452dc1603e54c2cb&chksm=f908841cce7f0d0a2e2c66095bf29b97e3a7abc98d8c959a37d98d40537cd21cd35c69b8f423#rd
20210927 15:00:00,那些斩钉截铁的判断（索引）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490137&idx=2&sn=ccfe7e371dfeb1a4405fe62ba7f3d228&chksm=f908841cce7f0d0a971aab46219e0e4faf2228d472e4de6f564be1a807d55c83278807348547#rd
20210924 15:06:29,股指大约在这个时间反弹,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247490127&idx=1&sn=62de94dd4e595223e7e9f3b75e6e1b1b&chksm=f908840ace7f0d1c6e3565497174f7882442000fd7b866e318ec7138b243e44315d33ef7fd7d#rd
