date,title,link
20231010 20:24:56,明天，无论是否创新底,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493974&idx=1&sn=c26181ba46b9508681f3c3c7df7c61e5&chksm=f90b7713ce7cfe05d7c86ceba89090bf8c8c070ce9ce525cf57a7707c68ce6f86c9c63a3a933#rd
20231009 11:15:37,公然的抢劫,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493970&idx=1&sn=ce6bebd39341042b1b8b7975922dead9&chksm=f90b7717ce7cfe01af067fa426cf22d772c7b9a097946061082f1b5b23ef08b787a768927d4a#rd
20230930 13:49:15,二三季度总结,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493956&idx=1&sn=a725e643715522571bae624daf19fee2&chksm=f90b7701ce7cfe17e48a1325212632e2f91a5b150f53bc7452b02d192a5da07ab4accafe2331#rd
20230928 09:59:34,节后展望（9/28）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493942&idx=1&sn=e51a38da5e4d1ca9c4ca04154e82358b&chksm=f90b7773ce7cfe65d03a4e350fb2bc57a392cb970fc05a5d1bdef387b4fb4d529d40390f6bb3#rd
20230923 20:55:44,下周展望（9/24）---一唱雄鸡天下白,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493932&idx=1&sn=d13c20c845d2780b9454c4dc31ca513c&chksm=f90b7769ce7cfe7f0d219fa32c13115229882e273a89b8a228bd83c6175285be1a98f6edd0d8#rd
20230921 18:37:23,不够，明天还需要一根阴线,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493917&idx=1&sn=bd2e91ed79c938ae676df65b3c16d1d9&chksm=f90b7758ce7cfe4e48705dcb99637ab97d4940d161b505d0b3b116c73d1b959458c86636a8d5#rd
20230920 15:29:14,急需一根中阴线,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493909&idx=1&sn=01de21ca1ce9559bc23928801e3796ef&chksm=f90b7750ce7cfe46b4915f6d50cdb39c89a366fc4e4ec44769105746afa5b7035a8b4815d4c0#rd
20230916 19:58:26,下周展望（9/16）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493904&idx=1&sn=70c8dc78a45f287881de2a1ce7975cbb&chksm=f90b7755ce7cfe43320b517aab39ebe58eb5e7fa83e2faa481b75d3d6fccd0dd42eed440193e#rd
20230914 15:43:59,科创到底行不行,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493891&idx=1&sn=9ccc32e8033ac864bd0b4752ec250b9f&chksm=f90b7746ce7cfe50fdb277239f80e6d62d4183d149ee5229e0bdb88cb1a0e5ab421c7485338a#rd
20230913 13:47:36,可以参考这一段,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493878&idx=1&sn=f3d80ec4f90b98c89950613c098ba3e7&chksm=f90b76b3ce7cffa5f3edd29af65ef760b247f1cd781d587a30f0f4cccdbc95aab746b475a400#rd
20230911 15:04:54,今天我是否减仓,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493868&idx=1&sn=ef31f7be4e2d80f322eb6708796c6d12&chksm=f90b76a9ce7cffbf4def852f37316acfa397d3e29f8f1f3943e7c22ca6548745de5af684f3e9#rd
20230910 22:12:27,下周展望（9/10）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493860&idx=1&sn=a06d648da78bdd4683ea7ac0c8bd2f30&chksm=f90b76a1ce7cffb7072e82436d9347f68fee57ead299abbcee57d2511fec920dc36cd11ccdc6#rd
20230908 15:14:29,艰难,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493854&idx=1&sn=9a99e8dfa20df5bc04a8ead8d61ae8dc&chksm=f90b769bce7cff8dfd714bd1e545223263765346cad61531ada5dd86297b61111e6c6619e66a#rd
20230906 15:20:00,在这个时间减仓,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493847&idx=1&sn=dabd248cfd352b444581ada8d3303976&chksm=f90b7692ce7cff84ace99d06d9d677cec7061a6a34c3bd7a8a4978b8739da26763fa30975ebf#rd
20230904 12:43:01,节奏,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493838&idx=1&sn=88d6d6e6fcb48b731f71966892a986cf&chksm=f90b768bce7cff9d72d1c5ddecda0de6ec3c5b2344abdeb26bd100c519f6d9a9282d307d3375#rd
20230902 07:42:31,下周展望（9/2）（九月展望）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493832&idx=1&sn=3a20f5785b63d81abcb21a462b11314e&chksm=f90b768dce7cff9ba2309a4844d64643907ab03efb726003f67d743faa9c58b2d0f0cdacd869#rd
20230901 07:07:51,这个渣男！,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493823&idx=1&sn=4d5a2360dcf0b71c23ce44802fc66c7f&chksm=f90b76face7cffec742ed4f47d16b9e7e5a3ad6151194c2d8a3e6a4bf7a378b6c1e08ca398f5#rd
20230831 06:18:19,今天提个醒,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493809&idx=1&sn=828832681c430631f5c9918f6ff2caf9&chksm=f90b76f4ce7cffe29d2d089d2e95e4722995010efddf3cc6229098fc952bc81579e27d45c248#rd
20230830 10:31:09,走势都在技术的掌控之中,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493803&idx=1&sn=ae6166ad9b0a2ba0b23a98f2aba6ffa4&chksm=f90b76eece7cfff891cf38ce2daaaa8e8c48c57261f98c987e02af118f6a32bb88fd1a75c1db#rd
20230829 08:37:34,现阶段如何买股票,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493791&idx=1&sn=fa5b2bc4ed35805bb967044b3b5b5af7&chksm=f90b76dace7cffcc369b2136f5627c89b5e8314ee8c97bbbc8cdec9c1ac858af7b812b5c9a3f#rd
20230828 12:20:37,大盘会按着中期固有的节奏运行,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493775&idx=1&sn=fa5cffeb6fb123159521389ea24f4b7c&chksm=f90b76cace7cffdc3884212b037592962c017238c266b7b4a3c60b79928cafd4422ee4d3bb53#rd
20230825 16:18:00,下周展望（8/25）--我的操作原由,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493769&idx=1&sn=88e484a4474711bdd7c5b6b30b5434e0&chksm=f90b76ccce7cffda6ccb96b0296ae786a9c74e813074259202946bdf54dbc47519f2a2c264f3#rd
20230824 18:47:53,大盘没救了？,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493755&idx=1&sn=434556696cd0706c1d03c1bbe2b41163&chksm=f90b763ece7cff28efbba37e4cb86ae1b8678a264cdafab744ef5a9bb25559219a15db576dcf#rd
20230823 07:17:00,我为什么屡次提到它,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493748&idx=1&sn=523f0b8d17c8ef6eca58a047c249b198&chksm=f90b7631ce7cff27194671f50b7b88c53b324e6569e55f4a11362103af587c4e48a60067fa81#rd
20230822 16:26:59,这篇文章，等了太久,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493740&idx=1&sn=590a5a447f1fb7d5b843b3d06eb35f73&chksm=f90b7629ce7cff3f929e0e17f1c2ccb54c5480451d051329dfab9dca7710a4763c40efe8a86b#rd
20230821 11:42:42,如果收在3114之下,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493735&idx=1&sn=2094c5b055eb2ab43fd3c4587cdfb196&chksm=f90b7622ce7cff341cc31cea3f220ad238cccf5a063aea3ab06ca08384fc954ac43ce14aaa32#rd
20230819 07:16:18,下周，多空大决战（下周展望）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493726&idx=1&sn=61e65ec0876834bd9b5fd3bb91655283&chksm=f90b761bce7cff0d70ca4fb5a1e1739e4e400c0c5a2cae59f5d1b49c90dddf718ec19dd99ad9#rd
20230818 11:19:41,昨天在3135下方抄底的,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493708&idx=1&sn=d3aa780a6711390de76d3a6f0f5e1656&chksm=f90b7609ce7cff1f3fb03dca019d51272e7a46a617ee95504a9a371a3296066049bba208fb67#rd
20230817 09:38:09,水灾以后,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493694&idx=1&sn=ae215fb48cac16f2c855cf8190452b4f&chksm=f90b767bce7cff6dcbfafab6c72e4ee3232d6342ecdc4eb762308fe58774a7ff51c0f623cf82#rd
20230815 09:33:22,是否可以抄底,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493692&idx=1&sn=b77cb628b1f2ff27143e619a309bdc7b&chksm=f90b7679ce7cff6fd05911ea1426efc4a4f079b1e8edfab7dbe5e66a2b966f76e22dd3e1682e#rd
20230814 08:55:19,股市盈利的核心奥秘（一）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493653&idx=1&sn=0b4b34cc543c76f458cb23d18ff9d871&chksm=f90b7650ce7cff4656afe2466ac945f793b4fddf5d26b8669581a5f22424584fa3df2ace3934#rd
20230811 19:18:19,下周展望（8/11）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493649&idx=1&sn=9dca738cefcb6ae434172d681ace8314&chksm=f90b7654ce7cff422284df714a66e26fd319f664571e00ff0ffb005bb7b434b879cd0ff5c4c2#rd
20230804 17:49:40,下周展望（8/4）,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493643&idx=1&sn=6928b75bd69d70ea8700f12defd38583&chksm=f90b764ece7cff580c4a54aa5cf4e2bf74ff60af82d2fe24c6a2e913698700fa3460dd133ca2#rd
20230803 13:40:50,没水没电没网，无法写文，简说一下。现在的涨跌风险都不大，风险在8日或者9日，你们自己画图看看。如果那两天是高位，风险更大。,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493635&idx=1&sn=570368b24c7102895a144c13427fd275&chksm=f90b7646ce7cff5057b3da93c1f247ed6fe54cfc31121067233af5c5c0e6e940273b51e672e3#rd
20230731 15:06:52,留一份清醒留一份醉,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493633&idx=1&sn=830267f9101637a2cf0198c81a92fc21&chksm=f90b7644ce7cff5242c388a3ad9497b2c4ddf5757bec89845b62c6e37f979900e3a77725cfc5#rd
20230730 00:07:00,选什么样的基金和ETF,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493624&idx=1&sn=1891e585c73585b02a6ae637097b67d5&chksm=f90b79bdce7cf0ab3feb5ca13b260c057efcdfd04cbb3ff7e52e41d387b75819f2b41060a2e2#rd
20230729 00:07:00,追加一文,http://mp.weixin.qq.com/s?__biz=MzUwOTk4NzYyNg==&mid=2247493617&idx=1&sn=9404ebb48e6f74c3cd4648efe408a8af&chksm=f90b79b4ce7cf0a2190fc6f167c6b1830b046db6293186a53c184cfd106702a746c3f545534a#rd
