date,title,link
20230206 21:56:50,聊聊我A的这波调整,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499476&idx=1&sn=f66624c7fde104b2861386d10a6874d8&chksm=fa75f023cd027935bcd7aaff5dff3004fd728083687dcb0b510a4a7217313493b06902d42c21#rd
20230205 21:38:15,飞往美国的气球,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499471&idx=1&sn=00f1c9fc17bbb3d302abfc5c5a137551&chksm=fa75f038cd02792e4d79e3ed47ae821715932a68e4115e5a374476c3fd242d3d2a280bd09a65#rd
20230204 21:43:29,这一波亚洲金融风暴从印度开始,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499465&idx=1&sn=8de8a3bd43fd8d782c65f12e8cd6d27f&chksm=fa75f03ecd027928107e35f51625caa9b7721adaef3d6e1d3920d416450e1cd483b6608c7fa2#rd
20230202 18:56:29,聊聊全面注册制,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499460&idx=1&sn=b26887f4da2f98fb27080541cfedd89e&chksm=fa75f033cd0279258b6896dc069e0a783c82e51cbf64db7d341a64a27380257ac0778e4d1c04#rd
20230202 18:56:29,两年来，我逢人就推的抗老面霜，30天内不满意不要钱！,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499460&idx=2&sn=2e80f738f386e507405564677a824655&chksm=fa75f033cd027925ace7aa5d496523bf4486a0f4f4fc9627a0ee87e97ff4cc5f56bf98952e4c#rd
20230201 22:02:13,开年必看：这里有一波大行情,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499456&idx=1&sn=61601ec2e1bbcef4f40e4435344f0a41&chksm=fa75f037cd02792114a8fbbf79a8a5b6acd346eb4a44b8708a50f7cfdcede0e938df11bac5b8#rd
20230131 23:28:19,《狂飙》不是励志剧,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499412&idx=1&sn=0dfe696a3b70c1c4a07300c575cce53f&chksm=fa75f063cd027975d11b5cb442c25731293d299d62db54ad82db20329192f77ecdae11f96994#rd
20230130 21:32:56,2023年节后第一个交易日,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499407&idx=1&sn=970c3d708f9f3168ec4d719fb638aa93&chksm=fa75f078cd02796e59838f24986c0053e83e9902275e2eca11f15f20e257ef2462f38eaf6ada#rd
20230129 20:49:08,辉瑞丑闻曝光，那又如何？,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499400&idx=1&sn=acb1e7b86ca64e2328fd734b070d33ba&chksm=fa75f07fcd0279692eb6c678c8c807acd0938b0bb9e2072d676c94202eb642db7eacb1ee7abe#rd
20230129 20:49:08,连载：两汉四百年61,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499400&idx=2&sn=45ad0c47ec6eafdc97196f3399aa6bbb&chksm=fa75f07fcd0279697ce33d21e942b0b8d2d02ea1974d7bfcf2146babea9bd37b928fb4075cb2#rd
20230128 19:38:49,谁杀死了岳飞,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499391&idx=2&sn=78ce8b5842b7e148b059ac0b18df604a&chksm=fa75f088cd02799e21114ca3ed85a65c32028f162d6eb27fa58ca6f275f586ef070cf23f971a#rd
20230127 20:37:00,别造谣了，阿里巴巴是不可能出走中国的,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499387&idx=1&sn=4f95fde7a2a62318bb8589e0c4f24fd9&chksm=fa75f08ccd02799a59c7571c140f8b86b05cbb0746c287f58ee73f85340af17f1b4027c73ce3#rd
20230126 21:19:32,美联储大战白宫，金融资本的好日子要到头了,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499376&idx=1&sn=6557c7449c21b28dcd43a1428caa4ed5&chksm=fa75f087cd027991fb04ec8718f321382bba507daf7275371feb4bfbb9cbee895b0e6e17cb00#rd
20230124 21:22:37,聊聊巴西、阿根廷的共同货币计划,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499362&idx=1&sn=8208989cf78151c6e545dac0866eb44d&chksm=fa75f095cd027983c8db624ef0fae08dec0aeaf6d4e3a87854cbb404022d5df36c4c79c530f1#rd
20230123 22:34:04,过年了，也来聊聊命理,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499357&idx=1&sn=2b86940c5d828080ec3ebb83a14b9454&chksm=fa75f0aacd0279bc72c9fa8ba4276322947377d04e398118f024ced065192ba8ba43e3c8a74e#rd
20230120 20:04:41,聊聊深圳共有产权房这件事,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499352&idx=1&sn=e1cd8a6aa6c1fe7b2eaf45bc46345637&chksm=fa75f0afcd0279b92c560c0c2e5b24630aa3edad0de50c19f7ac463f698d3e8265cbb473e9cc#rd
20230118 22:49:47,35岁魔咒,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499347&idx=1&sn=9540dcf38ab3d98628d2b71687e4bdff&chksm=fa75f0a4cd0279b2bcfc2edf34ebbb1c570afbcc558db7efbe7825c7914ac2826cc9818f2ecb#rd
20230117 21:54:16,聊聊人口负增长这件事,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499342&idx=1&sn=c93b87bba61f75f11b83df9cf1ccab7e&chksm=fa75f0b9cd0279afd4fb34a102f1c1db3f6380ef4386da443b43cd7073d51cf0e9065a3d44cf#rd
20230116 20:56:03,美债有可能崩盘吗？,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499337&idx=1&sn=f39f49b383ffbd1740590ac6a5d63b0b&chksm=fa75f0becd0279a85ab33cf3e5c3343264c864c3b9aece0a71ef97701d9d8858689e3213ea28#rd
20230115 20:17:41,聊聊芯片股暴雷这件事,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499332&idx=1&sn=add163938777dd200511c1b357d852e6&chksm=fa75f0b3cd0279a525f8a68a560aaa385349af68882759c7078e9484fdfc95d0f433449b7d6e#rd
20230114 19:54:43,汇率大涨，警惕美国另类金融战,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499327&idx=1&sn=7b6499fc4a2b2f8c7263d80bad5c0fc2&chksm=fa75f0c8cd0279de24c44d24a0dab215d07bb591c61241490b54576bc9e1512c2e9322fa8ffa#rd
20230111 21:00:51,日韩为什么这么恶心的侮辱中国游客？,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499314&idx=1&sn=455345b5769e3d935757a8d82da2d1b8&chksm=fa75f0c5cd0279d30a7ab6d6c9dcf33f2057884378d471cbc8efd03818a41d3991f0fff675a9#rd
20230110 20:31:30,人民币汇率大涨，说明美元开始被全世界抛售,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499307&idx=1&sn=78931485e1efbded66c1a99fa9c25f54&chksm=fa75f0dccd0279cac6aa3337fb8f9260a9aea171558d8cb05c1c14807cde8b89774865417b15#rd
20230110 20:31:30,求助！出口订单被迫取消，大量积压的普洱茶简直白送！,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499307&idx=2&sn=0987d707b4355594a302ffb3216d5c28&chksm=fa75f0dccd0279ca14c900e94c38a9189eb654728534765f7dc23ff2a442cdb801e60f3f4c63#rd
20230108 18:14:50,想多了，金本位是不可能回来的！,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499254&idx=1&sn=eb10c6891f456db550c7583d234b352f&chksm=fa75f301cd027a1707e31990ebba6e8a0d24b8c5abad939307ddb5efdd12c83302bc47ba115a#rd
20230108 18:14:50,连载：两汉四百年60,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499254&idx=2&sn=dae9aa483685871997c05e1c57b6ae35&chksm=fa75f301cd027a17b6a96d305fb4c63ecc56f127ebd5cff9db94d69a198cea76e7ee380c3007#rd
20230107 19:51:51,美国国内开始造美元的反了,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499247&idx=1&sn=a380e73467657764ee8f04bd5e7509c3&chksm=fa75f318cd027a0eb64435b0f238f841ff4fe4b3f409eae7ac47598169293dffacc36fb4fdce#rd
20230106 19:45:13,11轮选不出美国议长，那一定是川宝在捣乱了,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499243&idx=1&sn=6223cdbf511ef7da9ff34d5ac85c658f&chksm=fa75f31ccd027a0a95b12e57ebaaf43f9aca7f97b2f087ccc7847678451f50b000a885161101#rd
20230105 19:27:44,美联储说再硬的话，也换不来美元硬气,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499239&idx=1&sn=ea6994e830bd96ebb8752fca0df62f76&chksm=fa75f310cd027a06791a15e5f828085524130fd7dfa3452fc1330757358d1d1784993d6fc469#rd
20230104 21:19:11,聊聊贵州遵义城投债暴雷这件事,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499235&idx=1&sn=9fae609a5fa97818bfc52117d48d18cc&chksm=fa75f314cd027a02d190432280b6a9ae4ff293974268d135893ae681db34457921427b4edd20#rd
20230103 19:05:59,集中答疑,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499100&idx=1&sn=628fe60ba708311f42da06faf7a862f7&chksm=fa75f3abcd027abd1bdc580dba63661c3606a720e0aac4573d5591876cf47dbaf4f32e205f6e#rd
20230102 21:12:26,2023新年必看：迎接一波大行情,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499096&idx=1&sn=07ce6c45e429c55547f8e50873520c59&chksm=fa75f3afcd027ab98204913d6a93f87920a4e3e528f90570f674d5a66f67b162ea9a488d4dad#rd
20221231 19:26:26,再见，2022,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499091&idx=1&sn=6adcbe1bac38aec0bf50c111aef52230&chksm=fa75f3a4cd027ab2a6430df989f138a8469a076893dcc17eddbac38deccffd58f04bbbb3162e#rd
20221229 19:39:55,对待病毒，不必过分悲观,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499083&idx=2&sn=7dc9cfd4bb259e5632444126c43a354b&chksm=fa75f3bccd027aaa5ba3fbf71571cd4edd1c90edfb4e3b5bd7bfd34ce1a080b8694f62b7c619#rd
20221228 21:27:07,按不住的美国债务危机,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499079&idx=1&sn=49e2f83ec0a570b81c780d21c72627d5&chksm=fa75f3b0cd027aa6cb730610aa6c731a3f803ce342f310f333bffed69da5d96e374640b413e6#rd
20221227 21:19:46,特斯拉被砸，马斯克和懂王一起遭遇政治迫害！,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499069&idx=1&sn=5ef58cccbac4f75eb8d82e33a62cb25d&chksm=fa75f3cacd027adcc9f47749b32d68be97c7c1e722db839e5c38cdac90835cf417cb9eb40b9c#rd
20221226 21:33:27,心怀仁慈和实事求是，有那么难吗？,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499064&idx=1&sn=b8b0a8179061c92f297f12d3b507e9d4&chksm=fa75f3cfcd027ad9e1bae4ef487e2dc1d73c36186a9dbc622b3a366b886a2cba5fe1ae386221#rd
20221224 20:12:44,网红专家凭什么可以胡说八道？,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499055&idx=1&sn=1689f96bdd59503399562cc727f69899&chksm=fa75f3d8cd027ace3def95fa4c5b1905e040fab6cfcd4dd2b77ab56e8a50bfab44a875a41906#rd
20221223 21:35:14,被大A暴打的这两周,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499047&idx=1&sn=7d48848ac5a0965575638658aa39eda8&chksm=fa75f3d0cd027ac662c090badc9a690f5eeb4730b1f7b0f05cec08f21eec0d3e7469d7dc1b0b#rd
20221222 21:06:58,我阳过了，也扛过来了,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499040&idx=1&sn=3fbade76e95ee8b449ba645380ae57dc&chksm=fa75f3d7cd027ac151479221d9fc482d6b84bde673b54f7257fa6a58de8cf9c481742c1d9adb#rd
20221221 20:07:16,自杀式袭击成功，日元陡然暴涨,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499032&idx=1&sn=3245c03c26189952e58820fd8f5718a5&chksm=fa75f3efcd027af970c440e68c1935f7308d09a475aae09a90c969f151f88d5aaae4af90ac76#rd
20221219 21:47:13,为什么好莱坞大片不好看了？,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499025&idx=1&sn=87fcf9809fb0c6be52590d8b33e28cad&chksm=fa75f3e6cd027af0822dece40dddef207d368eea894be2166bed410fbd4d79b074598588a82a#rd
20221218 20:12:54,欧元区要出大事了！,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499020&idx=1&sn=e650188edffb99d6bbc8b46a0c37610b&chksm=fa75f3fbcd027aed4782ac4e14717e07e31a47f1d3da304377d5e8b928872e2d2e77494604ba#rd
20221217 20:44:39,再来一次救美国？做什么梦呢！,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499014&idx=1&sn=2b27267f598bbc6649815de849f7b98d&chksm=fa75f3f1cd027ae7228189aa7ab651c0b12c5c06b609b8fd9a3f6b3be9f1682a76862ee43da0#rd
20221216 21:06:00,周末聊聊美股,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499010&idx=1&sn=a8ad76dcb796eb4402cd20f6ba218b03&chksm=fa75f3f5cd027ae3688237a76c41f9d22e5aff2c34bc29aab0b4d1053461de476715fb418ad0#rd
20221215 19:39:44,放心，科索沃打不起来！,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247499002&idx=1&sn=39cefddc6f3fd1348422488196675359&chksm=fa75f20dcd027b1b1cd909483a514e95b22ec1b47579cb5e69abebcd5515499e8f948a34913c#rd
20221214 21:30:07,2023做空美股，做空美国！,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498997&idx=1&sn=b50cb2664a854b6611ccc75fdfe92750&chksm=fa75f202cd027b14ec9416049e2b662c34474b852b5d8fd111b3d94ce41d1bee31848586937c#rd
20221213 20:29:29,日本人为什么不肯承认自己犯下的战争罪？,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498991&idx=1&sn=dd726fec1a425c318a32240d1dc1d4c1&chksm=fa75f218cd027b0e71e6b5979149450331b5380aa2a995d12cb005e159de110c3e06a28e5372#rd
20221212 20:45:06,《阿凡达》，连自己都救不了,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498986&idx=1&sn=b5173d9f44560adb3420c0f19e4c767e&chksm=fa75f21dcd027b0b3729070cf4594fb6428d1490fd0a746ad4974d12904785d10cbf71c1e958#rd
20221211 20:57:17,预测：明年一季度美国结束紧缩周期，转向宽松,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498971&idx=1&sn=7525b3d0d818ee179e27dd5561e842c9&chksm=fa75f22ccd027b3a2f60b09ec0ee3e22b7bbebe1ee0c414d4541deabfedc02c41e87610cfcbd#rd
20221210 20:54:50,石油人民币，并没有那么快,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498967&idx=1&sn=772fd67956238a50b9c2430b8a7eed23&chksm=fa75f220cd027b3682cd1f871ddf198f6d1d3e04a3568636c6d5677705a4e37384152a994135#rd
20221208 21:37:39,打包带走，搬空台湾,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498960&idx=1&sn=6273b1384913e79dc927bbc8074dc632&chksm=fa75f227cd027b31afd4e4a7598ffa157ec506f72f7ab8a9bc511c42e1719834b7427e02432d#rd
20221207 18:48:19,黑石暴雷，美国的雷曼时刻再现？,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498952&idx=2&sn=a837cfe60964bc96e9607cb926238a8b&chksm=fa75f23fcd027b29cde008e9a96ba739195994b87d63f672eca84e526e9bd1059cdfd4f6484e#rd
20221206 18:20:31,俄油限价令一出，俄乌战争很难止住,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498948&idx=1&sn=358a2cf683a7536b3df0b29c518922d1&chksm=fa75f233cd027b253d83b253b85c678f025327266e90920f611e9e8fbd08345223ffda937a84#rd
20221205 21:10:35,汇率重回六字头意味着什么？,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498940&idx=1&sn=fdfdf5c54b2e2e8a73e193b351eef070&chksm=fa75f24bcd027b5d71089135be591e9cdb6e55755db6e76f2a0d00e49824b936695f17e9ca8d#rd
20221204 20:15:05,许家印，你还敢信？,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498930&idx=1&sn=5c4765ac50b157ed0e979896809eefee&chksm=fa75f245cd027b535eb30aefb13b833c9f03276a366981bc40079707b9fb347f671294ec9f19#rd
20221203 21:49:18,美国式宏观调控,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498921&idx=1&sn=647706b3f4114d4106aeb5d7b1532937&chksm=fa75f25ecd027b489398625fa83378f17238221c7a616ee0744f8976484e4f5a341a1bf20487#rd
20221202 20:22:38,集中答疑,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498917&idx=2&sn=c4ab0c4e223814100960d36ed3890ae9&chksm=fa75f252cd027b441880955bbc3ddd90aa89caf147628c6898413d1041bc8a8d508843353f24#rd
20221201 19:44:28,十二月必看：只有结构性牛市，没有全面牛市,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498912&idx=1&sn=32316ac6e6bd217a4d9940c5036a0c7f&chksm=fa75f257cd027b413a79a54c32aefe250522d8dc5b5c9413deb087324fa5df81863de67f7c4c#rd
20221130 21:22:38,聊聊今天出炉的PMI数据,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498902&idx=1&sn=ce4389ae2b6f6edcf84d3846bfab130c&chksm=fa75f261cd027b77def1bd925436662e95ee4ca55637bb1932a2c6f678849c80393e325437e2#rd
20221129 21:38:11,俄罗斯的危机,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498896&idx=1&sn=76693c94a0ac3f620573e3f37d803bfd&chksm=fa75f267cd027b719e9baa2effe506630ef892497e2f8faa1b815b11601b4129490f30bccef2#rd
20221128 19:38:26,聊聊今天大盘的下跌,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498890&idx=1&sn=abe737fc864e476e1d53f02f3e694292&chksm=fa75f27dcd027b6b0e8d63708865980520dc7533fcdf2e8d15318653181509bb6feb100ea0e7#rd
20221127 21:18:49,今天的文章反复改，始终发不出来，那就算了吧。好消息是猜中了哥斯达黎加赢，看来世界杯果然是个超级大赌场，所以才会屡屡爆冷。世界上所有的博弈都如此，人多的地方，都是陷阱。,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498884&idx=1&sn=a3951489d292df06723d1187dafed41d&chksm=fa75f273cd027b65d5bb9426fbcad58b32ca07ea42456bb59cfcb06ba34371ce1ac283d50641#rd
20221127 20:25:37,聊聊乌鲁木齐的火灾事件,http://mp.weixin.qq.com/s?__biz=MzUyNzk4MTQ2NA==&mid=2247498881&idx=1&sn=8a0c8bf18b4db0edce2630630fe8541b&chksm=fa75f276cd027b606fb2ef3910c2bc84774bfdadc6e69b32cfde9828e5fbbecf7af07eddac35#rd
